"","year","week","game_id","home","away"
"1355",2018,13,401012352,"Georgia","Georgia Tech"
"1356",2018,13,401021700,"Georgia State","Georgia Southern"
"1357",2018,13,401012861,"Indiana","Purdue"
"1358",2018,13,401012871,"Iowa","Nebraska"
"1359",2018,13,401013047,"Iowa State","Kansas State"
"1360",2018,13,401013056,"Kansas","Texas"
"1361",2018,13,401020790,"Kent State","Eastern Michigan"
"1362",2018,13,401013447,"Liberty","New Mexico State"
"1363",2018,13,401021701,"Louisiana Monroe","Louisiana"
"1364",2018,13,401015052,"Louisiana Tech","Western Kentucky"
"1365",2018,13,401012353,"Louisville","Kentucky"
"1366",2018,13,401019537,"Memphis","Houston"
"1367",2018,13,401013186,"Miami","Pittsburgh"
"1368",2018,13,401020785,"Miami (OH)","Ball State"
"1369",2018,13,401012850,"Michigan State","Rutgers"
"1370",2018,13,401015053,"Middle Tennessee","UAB"
"1371",2018,13,401012354,"Missouri","Arkansas"
"1372",2018,13,401022567,"New Mexico","Wyoming"
"1373",2018,13,401013187,"North Carolina","NC State"
"1374",2018,13,401012815,"Northwestern","Illinois"
"1375",2018,13,401020787,"Ohio","Akron"
"1376",2018,13,401012895,"Ohio State","Michigan"
"1377",2018,13,401012349,"Ole Miss","Mississippi State"
"1378",2018,13,401012797,"Oregon State","Oregon"
"1379",2018,13,401012879,"Penn State","Maryland"
"1380",2018,13,401015055,"Rice","Old Dominion"
"1381",2018,13,401022568,"San Diego State","Hawai'i"
"1382",2018,13,401021699,"South Alabama","Coastal Carolina"
"1383",2018,13,401019535,"South Florida","UCF"
"1384",2018,13,401013078,"TCU","Oklahoma State"
"1385",2018,13,401012356,"Texas A&M","LSU"
"1386",2018,13,401021698,"Texas State","Arkansas State"
"1387",2018,13,401013037,"Texas Tech","Baylor"
"1388",2018,13,401020789,"Toledo","Central Michigan"
"1389",2018,13,401019539,"Tulane","Navy"
"1390",2018,13,401019540,"Tulsa","SMU"
"1391",2018,13,401012801,"UCLA","Stanford"
"1392",2018,13,401022569,"UNLV","Nevada"
"1393",2018,13,401012800,"USC","Notre Dame"
"1394",2018,13,401015054,"UT San Antonio","North Texas"
"1395",2018,13,401012802,"Utah","BYU"
"1396",2018,13,401015056,"UTEP","Southern Mississippi"
"1397",2018,13,401012357,"Vanderbilt","Tennessee"
"1398",2018,13,401013183,"Virginia Tech","Virginia"
"1399",2018,13,401012798,"Washington State","Washington"
"1400",2018,13,401013071,"West Virginia","Oklahoma"
"1401",2018,13,401020786,"Western Michigan","Northern Illinois"
"1402",2018,13,401013335,"Wisconsin","Minnesota"
"1403",2018,12,401020784,"Akron","Bowling Green"
"1404",2018,12,401012338,"Alabama","The Citadel"
"1405",2018,12,401021692,"Appalachian State","Georgia State"
"1406",2018,12,401021693,"Arkansas State","Louisiana Monroe"
"1407",2018,12,401013375,"Army","Colgate"
"1408",2018,12,401012339,"Auburn","Liberty"
"1409",2018,12,401020780,"Ball State","Western Michigan"
"1410",2018,12,401013036,"Baylor","TCU"
"1411",2018,12,401013446,"BYU","New Mexico State"
"1412",2018,12,401015044,"Charlotte","Florida International"
"1413",2018,12,401013176,"Clemson","Duke"
"1414",2018,12,401021694,"Coastal Carolina","Georgia Southern"
"1415",2018,12,401012792,"Colorado","Utah"
"1416",2018,12,401022561,"Colorado State","Utah State"
"1417",2018,12,401019532,"East Carolina","Connecticut"
"1418",2018,12,401012340,"Florida","Idaho"
"1419",2018,12,401013175,"Florida State","Boston College"
"1420",2018,12,401022563,"Fresno State","San Diego State"
"1421",2018,12,401012341,"Georgia","UMass"
"1422",2018,12,401013177,"Georgia Tech","Virginia"
"1423",2018,12,401022564,"Hawai'i","UNLV"
"1424",2018,12,401019529,"Houston","Tulane"
"1425",2018,12,401012814,"Illinois","Iowa"
"1426",2018,12,401013064,"Kansas State","Texas Tech"
"1427",2018,12,401020783,"Kent State","Toledo"
"1428",2018,12,401012342,"Kentucky","Middle Tennessee"
"1429",2018,12,401021695,"Louisiana","South Alabama"
"1430",2018,12,401013178,"Louisville","NC State"
"1431",2018,12,401012343,"LSU","Rice"
"1432",2018,12,401015047,"Marshall","UT San Antonio"
"1433",2018,12,401012878,"Maryland","Ohio State"
"1434",2018,12,401012860,"Michigan","Indiana"
"1435",2018,12,401013334,"Minnesota","Northwestern"
"1436",2018,12,401012344,"Mississippi State","Arkansas"
"1437",2018,12,401019534,"Navy","Tulsa"
"1438",2018,12,401012887,"Nebraska","Michigan State"
"1439",2018,12,401022560,"New Mexico","Boise State"
"1440",2018,12,401013180,"North Carolina","Western Carolina"
"1441",2018,12,401015045,"North Texas","Florida Atlantic"
"1442",2018,12,401020782,"Northern Illinois","Miami (OH)"
"1443",2018,12,401013182,"Notre Dame","Syracuse"
"1444",2018,12,401020781,"Ohio","Buffalo"
"1445",2018,12,401013055,"Oklahoma","Kansas"
"1446",2018,12,401013327,"Oklahoma State","West Virginia"
"1447",2018,12,401015048,"Old Dominion","VMI"
"1448",2018,12,401012793,"Oregon","Arizona State"
"1449",2018,12,401013353,"Purdue","Wisconsin"
"1450",2018,12,401012849,"Rutgers","Penn State"
"1451",2018,12,401022562,"San José State","Nevada"
"1452",2018,12,401019530,"SMU","Memphis"
"1453",2018,12,401012345,"South Carolina","Chattanooga"
"1454",2018,12,401015046,"Southern Mississippi","Louisiana Tech"
"1455",2018,12,401019533,"Temple","South Florida"
"1456",2018,12,401012346,"Tennessee","Missouri"
"1457",2018,12,401013046,"Texas","Iowa State"
"1458",2018,12,401012347,"Texas A&M","UAB"
"1459",2018,12,401021696,"Troy","Texas State"
"1460",2018,12,401019531,"UCF","Cincinnati"
"1461",2018,12,401012791,"UCLA","USC"
"1462",2018,12,401012348,"Vanderbilt","Ole Miss"
"1463",2018,12,401013179,"Virginia Tech","Miami"
"1464",2018,12,401013181,"Wake Forest","Pittsburgh"
"1465",2018,12,401012794,"Washington","Oregon State"
"1466",2018,12,401012795,"Washington State","Arizona"
"1467",2018,12,401015049,"Western Kentucky","UTEP"
"1468",2018,12,401022559,"Wyoming","Air Force"
"1469",2018,11,401022554,"Air Force","New Mexico"
"1470",2018,11,401012331,"Alabama","Mississippi State"
"1471",2018,11,401012786,"Arizona State","UCLA"
"1472",2018,11,401012332,"Arkansas","LSU"
"1473",2018,11,401013374,"Army","Lafayette"
"1474",2018,11,401022556,"Boise State","Fresno State"
"1475",2018,11,401013169,"Boston College","Clemson"
"1476",2018,11,401020775,"Buffalo","Kent State"
"1477",2018,11,401020779,"Central Michigan","Bowling Green"
"1478",2018,11,401019524,"Cincinnati","South Florida"
"1479",2018,11,401021688,"Coastal Carolina","Arkansas State"
"1480",2018,11,401012788,"Colorado","Washington State"
"1481",2018,11,401019525,"Connecticut","SMU"
"1482",2018,11,401013170,"Duke","North Carolina"
"1483",2018,11,401020778,"Eastern Michigan","Akron"
"1484",2018,11,401012333,"Florida","South Carolina"
"1485",2018,11,401015039,"Florida Atlantic","Western Kentucky"
"1486",2018,11,401012334,"Georgia","Auburn"
"1487",2018,11,401021689,"Georgia Southern","Troy"
"1488",2018,11,401013172,"Georgia Tech","Miami"
"1489",2018,11,401019527,"Houston","Temple"
"1490",2018,11,401012859,"Indiana","Maryland"
"1491",2018,11,401012870,"Iowa","Northwestern"
"1492",2018,11,401013035,"Iowa State","Baylor"
"1493",2018,11,401013054,"Kansas State","Kansas"
"1494",2018,11,401021690,"Louisiana","Georgia State"
"1495",2018,11,401015040,"Louisiana Tech","Rice"
"1496",2018,11,401015037,"Marshall","Charlotte"
"1497",2018,11,401019528,"Memphis","Tulsa"
"1498",2018,11,401020776,"Miami (OH)","Ohio"
"1499",2018,11,401012886,"Michigan State","Ohio State"
"1500",2018,11,401013333,"Minnesota","Purdue"
"1501",2018,11,401012335,"Missouri","Vanderbilt"
"1502",2018,11,401013167,"NC State","Wake Forest"
"1503",2018,11,401012813,"Nebraska","Illinois"
"1504",2018,11,401022555,"Nevada","Colorado State"
"1505",2018,11,401020777,"Northern Illinois","Toledo"
"1506",2018,11,401013171,"Notre Dame","Florida State"
"1507",2018,11,401013070,"Oklahoma","Oklahoma State"
"1508",2018,11,401015042,"Old Dominion","North Texas"
"1509",2018,11,401013351,"Penn State","Wisconsin"
"1510",2018,11,401013173,"Pittsburgh","Virginia Tech"
"1511",2018,11,401012848,"Rutgers","Michigan"
"1512",2018,11,401022558,"San Diego State","UNLV"
"1513",2018,11,401021691,"South Alabama","Louisiana Monroe"
"1514",2018,11,401012790,"Stanford","Oregon State"
"1515",2018,11,401013168,"Syracuse","Louisville"
"1516",2018,11,401012336,"Tennessee","Kentucky"
"1517",2018,11,401012337,"Texas A&M","Ole Miss"
"1518",2018,11,401021702,"Texas State","Appalachian State"
"1519",2018,11,401013321,"Texas Tech","Texas"
"1520",2018,11,401019526,"Tulane","East Carolina"
"1521",2018,11,401015043,"UAB","Southern Mississippi"
"1522",2018,11,401019523,"UCF","Navy"
"1523",2018,11,401013366,"UMass","BYU"
"1524",2018,11,401012787,"USC","California"
"1525",2018,11,401015038,"UT San Antonio","Florida International"
"1526",2018,11,401012789,"Utah","Oregon"
"1527",2018,11,401022557,"Utah State","San José State"
"1528",2018,11,401015041,"UTEP","Middle Tennessee"
"1529",2018,11,401013174,"Virginia","Liberty"
"1530",2018,11,401013077,"West Virginia","TCU"
"1531",2018,10,401020772,"Akron","Northern Illinois"
"1532",2018,10,401012780,"Arizona","Colorado"
"1533",2018,10,401012781,"Arizona State","Utah"
"1534",2018,10,401021684,"Arkansas State","South Alabama"
"1535",2018,10,401013373,"Army","Air Force"
"1536",2018,10,401012324,"Auburn","Texas A&M"
"1537",2018,10,401013034,"Baylor","Oklahoma State"
"1538",2018,10,401016410,"Boise State","BYU"
"1539",2018,10,401020769,"Bowling Green","Kent State"
"1540",2018,10,401020770,"Buffalo","Miami (OH)"
"1541",2018,10,401019518,"Cincinnati","Navy"
"1542",2018,10,401013162,"Clemson","Louisville"
"1543",2018,10,401021683,"Coastal Carolina","Appalachian State"
"1544",2018,10,401019520,"East Carolina","Memphis"
"1545",2018,10,401020774,"Eastern Michigan","Central Michigan"
"1546",2018,10,401012325,"Florida","Missouri"
"1547",2018,10,401015032,"Florida International","Florida Atlantic"
"1548",2018,10,401021686,"Georgia State","Texas State"
"1549",2018,10,401022551,"Hawai'i","Utah State"
"1550",2018,10,401012812,"Illinois","Minnesota"
"1551",2018,10,401013045,"Kansas","Iowa State"
"1552",2018,10,401012326,"Kentucky","Georgia"
"1553",2018,10,401021685,"Louisiana Monroe","Georgia Southern"
"1554",2018,10,401012327,"LSU","Alabama"
"1555",2018,10,401012877,"Maryland","Michigan State"
"1556",2018,10,401013163,"Miami","Duke"
"1557",2018,10,401012894,"Michigan","Penn State"
"1558",2018,10,401015034,"Middle Tennessee","Western Kentucky"
"1559",2018,10,401012329,"Mississippi State","Louisiana Tech"
"1560",2018,10,401013164,"NC State","Florida State"
"1561",2018,10,401022550,"New Mexico","San Diego State"
"1562",2018,10,401013445,"New Mexico State","Alcorn State"
"1563",2018,10,401013165,"North Carolina","Georgia Tech"
"1564",2018,10,401013345,"Northwestern","Notre Dame"
"1565",2018,10,401013341,"Ohio State","Nebraska"
"1566",2018,10,401012328,"Ole Miss","South Carolina"
"1567",2018,10,401012782,"Oregon","UCLA"
"1568",2018,10,401012783,"Oregon State","USC"
"1569",2018,10,401012869,"Purdue","Iowa"
"1570",2018,10,401015035,"Rice","UTEP"
"1571",2018,10,401019522,"SMU","Houston"
"1572",2018,10,401015033,"Southern Mississippi","Marshall"
"1573",2018,10,401013063,"TCU","Kansas State"
"1574",2018,10,401012330,"Tennessee","Charlotte"
"1575",2018,10,401013188,"Texas","West Virginia"
"1576",2018,10,401013069,"Texas Tech","Oklahoma"
"1577",2018,10,401020771,"Toledo","Ball State"
"1578",2018,10,401021687,"Troy","Louisiana"
"1579",2018,10,401019519,"Tulsa","Connecticut"
"1580",2018,10,401015036,"UAB","UT San Antonio"
"1581",2018,10,401019517,"UCF","Temple"
"1582",2018,10,401013365,"UMass","Liberty"
"1583",2018,10,401022553,"UNLV","Fresno State"
"1584",2018,10,401013160,"Virginia","Pittsburgh"
"1585",2018,10,401013161,"Virginia Tech","Boston College"
"1586",2018,10,401013166,"Wake Forest","Syracuse"
"1587",2018,10,401012784,"Washington","Stanford"
"1588",2018,10,401012785,"Washington State","California"
"1589",2018,10,401020773,"Western Michigan","Ohio"
"1590",2018,10,401012847,"Wisconsin","Rutgers"
"1591",2018,10,401022552,"Wyoming","San José State"
"1592",2018,9,401022544,"Air Force","Boise State"
"1593",2018,9,401020768,"Akron","Central Michigan"
"1594",2018,9,401012775,"Arizona","Oregon"
"1595",2018,9,401012319,"Arkansas","Vanderbilt"
"1596",2018,9,401013154,"Boston College","Miami"
"1597",2018,9,401016409,"BYU","Northern Illinois"
"1598",2018,9,401012778,"California","Washington"
"1599",2018,9,401015026,"Charlotte","Southern Mississippi"
"1600",2018,9,401012777,"Colorado","Oregon State"
"1601",2018,9,401022546,"Colorado State","Wyoming"
"1602",2018,9,401013364,"Connecticut","UMass"
"1603",2018,9,401013372,"Eastern Michigan","Army"
"1604",2018,9,401015028,"Florida Atlantic","Louisiana Tech"
"1605",2018,9,401013155,"Florida State","Clemson"
"1606",2018,9,401022547,"Fresno State","Hawai'i"
"1607",2018,9,401012320,"Georgia","Florida"
"1608",2018,9,401021680,"Georgia Southern","Appalachian State"
"1609",2018,9,401021682,"Georgia State","Coastal Carolina"
"1610",2018,9,401019515,"Houston","South Florida"
"1611",2018,9,401013044,"Iowa State","Texas Tech"
"1612",2018,9,401013053,"Kansas","TCU"
"1613",2018,9,401021681,"Louisiana","Arkansas State"
"1614",2018,9,401013157,"Louisville","Wake Forest"
"1615",2018,9,401012811,"Maryland","Illinois"
"1616",2018,9,401012885,"Michigan State","Purdue"
"1617",2018,9,401012858,"Minnesota","Indiana"
"1618",2018,9,401012321,"Mississippi State","Texas A&M"
"1619",2018,9,401012322,"Missouri","Kentucky"
"1620",2018,9,401013189,"Navy","Notre Dame"
"1621",2018,9,401085385,"Nebraska","Bethune-Cookman"
"1622",2018,9,401022548,"Nevada","San Diego State"
"1623",2018,9,401015030,"North Texas","Rice"
"1624",2018,9,401013344,"Northwestern","Wisconsin"
"1625",2018,9,401020766,"Ohio","Ball State"
"1626",2018,9,401013062,"Oklahoma","Kansas State"
"1627",2018,9,401013320,"Oklahoma State","Texas"
"1628",2018,9,401015029,"Old Dominion","Middle Tennessee"
"1629",2018,9,401012868,"Penn State","Iowa"
"1630",2018,9,401013156,"Pittsburgh","Duke"
"1631",2018,9,401022549,"San José State","UNLV"
"1632",2018,9,401019514,"SMU","Cincinnati"
"1633",2018,9,401021679,"South Alabama","Troy"
"1634",2018,9,401012323,"South Carolina","Tennessee"
"1635",2018,9,401012779,"Stanford","Washington State"
"1636",2018,9,401013159,"Syracuse","NC State"
"1637",2018,9,401013444,"Texas State","New Mexico State"
"1638",2018,9,401019516,"Tulsa","Tulane"
"1639",2018,9,401012774,"UCLA","Utah"
"1640",2018,9,401012776,"USC","Arizona State"
"1641",2018,9,401022545,"Utah State","New Mexico"
"1642",2018,9,401015031,"UTEP","UAB"
"1643",2018,9,401013158,"Virginia","North Carolina"
"1644",2018,9,401013153,"Virginia Tech","Georgia Tech"
"1645",2018,9,401013033,"West Virginia","Baylor"
"1646",2018,9,401015027,"Western Kentucky","Florida International"
"1647",2018,9,401020767,"Western Michigan","Toledo"
"1648",2018,8,401021677,"Appalachian State","Louisiana"
"1649",2018,8,401012768,"Arizona State","Stanford"
"1650",2018,8,401012313,"Arkansas","Tulsa"
"1651",2018,8,401021676,"Arkansas State","Georgia State"
"1652",2018,8,401013371,"Army","Miami (OH)"
"1653",2018,8,401020764,"Ball State","Eastern Michigan"
"1654",2018,8,401022538,"Boise State","Colorado State"
"1655",2018,8,401020765,"Central Michigan","Western Michigan"
"1656",2018,8,401013149,"Clemson","NC State"
"1657",2018,8,401013150,"Duke","Virginia"
"1658",2018,8,401019509,"East Carolina","UCF"
"1659",2018,8,401015020,"Florida International","Rice"
"1660",2018,8,401013151,"Florida State","Wake Forest"
"1661",2018,8,401022542,"Hawai'i","Nevada"
"1662",2018,8,401012857,"Indiana","Penn State"
"1663",2018,8,401012867,"Iowa","Maryland"
"1664",2018,8,401020761,"Kent State","Akron"
"1665",2018,8,401012314,"Kentucky","Vanderbilt"
"1666",2018,8,401013453,"Liberty","Idaho State"
"1667",2018,8,401021678,"Louisiana Monroe","Texas State"
"1668",2018,8,401015022,"Louisiana Tech","UTEP"
"1669",2018,8,401012315,"LSU","Mississippi State"
"1670",2018,8,401015021,"Marshall","Florida Atlantic"
"1671",2018,8,401012884,"Michigan State","Michigan"
"1672",2018,8,401015019,"Middle Tennessee","Charlotte"
"1673",2018,8,401012317,"Missouri","Memphis"
"1674",2018,8,401019512,"Navy","Houston"
"1675",2018,8,401013332,"Nebraska","Minnesota"
"1676",2018,8,401022541,"New Mexico","Fresno State"
"1677",2018,8,401013443,"New Mexico State","Georgia Southern"
"1678",2018,8,401020762,"Ohio","Bowling Green"
"1679",2018,8,401012316,"Ole Miss","Auburn"
"1680",2018,8,401012771,"Oregon State","California"
"1681",2018,8,401013348,"Purdue","Ohio State"
"1682",2018,8,401012846,"Rutgers","Northwestern"
"1683",2018,8,401022543,"San Diego State","San José State"
"1684",2018,8,401019511,"South Florida","Connecticut"
"1685",2018,8,401015025,"Southern Mississippi","UT San Antonio"
"1686",2018,8,401013152,"Syracuse","North Carolina"
"1687",2018,8,401013068,"TCU","Oklahoma"
"1688",2018,8,401019510,"Temple","Cincinnati"
"1689",2018,8,401012318,"Tennessee","Alabama"
"1690",2018,8,401013052,"Texas Tech","Kansas"
"1691",2018,8,401020763,"Toledo","Buffalo"
"1692",2018,8,401019513,"Tulane","SMU"
"1693",2018,8,401015023,"UAB","North Texas"
"1694",2018,8,401012769,"UCLA","Arizona"
"1695",2018,8,401013363,"UMass","Coastal Carolina"
"1696",2018,8,401022539,"UNLV","Air Force"
"1697",2018,8,401012770,"Utah","USC"
"1698",2018,8,401012772,"Washington","Colorado"
"1699",2018,8,401012773,"Washington State","Oregon"
"1700",2018,8,401015024,"Western Kentucky","Old Dominion"
"1701",2018,8,401012810,"Wisconsin","Illinois"
"1702",2018,8,401022540,"Wyoming","Utah State"
"1703",2018,7,401012307,"Alabama","Missouri"
"1704",2018,7,401012308,"Arkansas","Ole Miss"
"1705",2018,7,401021672,"Arkansas State","Appalachian State"
"1706",2018,7,401012309,"Auburn","Tennessee"
"1707",2018,7,401013144,"Boston College","Louisville"
"1708",2018,7,401020760,"Bowling Green","Western Michigan"
"1709",2018,7,401020756,"Buffalo","Akron"
"1710",2018,7,401016408,"BYU","Hawai'i"
"1711",2018,7,401012767,"California","UCLA"
"1712",2018,7,401020757,"Central Michigan","Ball State"
"1713",2018,7,401015013,"Charlotte","Western Kentucky"
"1714",2018,7,401021674,"Coastal Carolina","Louisiana Monroe"
"1715",2018,7,401022535,"Colorado State","New Mexico"
"1716",2018,7,401019507,"East Carolina","Houston"
"1717",2018,7,401020759,"Eastern Michigan","Toledo"
"1718",2018,7,401015014,"Florida International","Middle Tennessee"
"1719",2018,7,401022537,"Fresno State","Wyoming"
"1720",2018,7,401013145,"Georgia Tech","Duke"
"1721",2018,7,401012809,"Illinois","Purdue"
"1722",2018,7,401012856,"Indiana","Iowa"
"1723",2018,7,401013043,"Iowa State","West Virginia"
"1724",2018,7,401013061,"Kansas State","Oklahoma State"
"1725",2018,7,401013452,"Liberty","Troy"
"1726",2018,7,401013442,"Louisiana","New Mexico State"
"1727",2018,7,401012310,"LSU","Georgia"
"1728",2018,7,401012825,"Maryland","Rutgers"
"1729",2018,7,401019506,"Memphis","UCF"
"1730",2018,7,401020810,"Miami (OH)","Kent State"
"1731",2018,7,401012893,"Michigan","Wisconsin"
"1732",2018,7,401019508,"Navy","Temple"
"1733",2018,7,401022534,"Nevada","Boise State"
"1734",2018,7,401013147,"North Carolina","Virginia Tech"
"1735",2018,7,401015017,"North Texas","Southern Mississippi"
"1736",2018,7,401020758,"Northern Illinois","Ohio"
"1737",2018,7,401013340,"Northwestern","Nebraska"
"1738",2018,7,401013148,"Notre Dame","Pittsburgh"
"1739",2018,7,401013331,"Ohio State","Minnesota"
"1740",2018,7,401015016,"Old Dominion","Marshall"
"1741",2018,7,401012766,"Oregon","Washington"
"1742",2018,7,401012883,"Penn State","Michigan State"
"1743",2018,7,401015018,"Rice","UAB"
"1744",2018,7,401022533,"San Diego State","Air Force"
"1745",2018,7,401013370,"San José State","Army"
"1746",2018,7,401012311,"South Carolina","Texas A&M"
"1747",2018,7,401013076,"TCU","Texas Tech"
"1748",2018,7,401013032,"Texas","Baylor"
"1749",2018,7,401021673,"Texas State","Georgia Southern"
"1750",2018,7,401019505,"Tulsa","South Florida"
"1751",2018,7,401012765,"USC","Colorado"
"1752",2018,7,401015015,"UT San Antonio","Louisiana Tech"
"1753",2018,7,401012764,"Utah","Arizona"
"1754",2018,7,401022536,"Utah State","UNLV"
"1755",2018,7,401012312,"Vanderbilt","Florida"
"1756",2018,7,401013146,"Virginia","Miami"
"1757",2018,6,401019504,"Air Force","Navy"
"1758",2018,6,401020812,"Akron","Miami (OH)"
"1759",2018,6,401012759,"Arizona","California"
"1760",2018,6,401012300,"Arkansas","Alabama"
"1761",2018,6,401020754,"Ball State","Northern Illinois"
"1762",2018,6,401013031,"Baylor","Kansas State"
"1763",2018,6,401022528,"Boise State","San Diego State"
"1764",2018,6,401016407,"BYU","Utah State"
"1765",2018,6,401020752,"Central Michigan","Buffalo"
"1766",2018,6,401019501,"Cincinnati","Tulane"
"1767",2018,6,401012761,"Colorado","Arizona State"
"1768",2018,6,401012301,"Florida","LSU"
"1769",2018,6,401015008,"Florida Atlantic","Old Dominion"
"1770",2018,6,401012302,"Georgia","Vanderbilt"
"1771",2018,6,401021670,"Georgia Southern","South Alabama"
"1772",2018,6,401022531,"Hawai'i","Wyoming"
"1773",2018,6,401019499,"Houston","Tulsa"
"1774",2018,6,401020755,"Kent State","Ohio"
"1775",2018,6,401015009,"Louisiana Tech","UAB"
"1776",2018,6,401013138,"Louisville","Georgia Tech"
"1777",2018,6,401015010,"Marshall","Middle Tennessee"
"1778",2018,6,401019502,"Memphis","Connecticut"
"1779",2018,6,401013141,"Miami","Florida State"
"1780",2018,6,401012876,"Michigan","Maryland"
"1781",2018,6,401012882,"Michigan State","Northwestern"
"1782",2018,6,401012866,"Minnesota","Iowa"
"1783",2018,6,401012304,"Mississippi State","Auburn"
"1784",2018,6,401013139,"NC State","Boston College"
"1785",2018,6,401022532,"Nevada","Fresno State"
"1786",2018,6,401013441,"New Mexico State","Liberty"
"1787",2018,6,401012855,"Ohio State","Indiana"
"1788",2018,6,401013067,"Oklahoma","Texas"
"1789",2018,6,401013042,"Oklahoma State","Iowa State"
"1790",2018,6,401012303,"Ole Miss","Louisiana Monroe"
"1791",2018,6,401012762,"Oregon State","Washington State"
"1792",2018,6,401013142,"Pittsburgh","Syracuse"
"1793",2018,6,401015012,"Rice","UT San Antonio"
"1794",2018,6,401012808,"Rutgers","Illinois"
"1795",2018,6,401022529,"San José State","Colorado State"
"1796",2018,6,401012305,"South Carolina","Missouri"
"1797",2018,6,401012763,"Stanford","Utah"
"1798",2018,6,401019503,"Temple","East Carolina"
"1799",2018,6,401012306,"Texas A&M","Kentucky"
"1800",2018,6,401021671,"Texas State","Louisiana"
"1801",2018,6,401020751,"Toledo","Bowling Green"
"1802",2018,6,401021669,"Troy","Georgia State"
"1803",2018,6,401019500,"UCF","SMU"
"1804",2018,6,401012760,"UCLA","Washington"
"1805",2018,6,401013362,"UMass","South Florida"
"1806",2018,6,401022530,"UNLV","New Mexico"
"1807",2018,6,401015011,"UTEP","North Texas"
"1808",2018,6,401013143,"Virginia Tech","Notre Dame"
"1809",2018,6,401013140,"Wake Forest","Clemson"
"1810",2018,6,401013051,"West Virginia","Kansas"
"1811",2018,6,401020753,"Western Michigan","Eastern Michigan"
"1812",2018,6,401013339,"Wisconsin","Nebraska"
"1813",2018,5,401022525,"Air Force","Nevada"
"1814",2018,5,401012292,"Alabama","Louisiana"
"1815",2018,5,401021665,"Appalachian State","South Alabama"
"1816",2018,5,401012753,"Arizona","USC"
"1817",2018,5,401012754,"Arizona State","Oregon State"
"1818",2018,5,401012294,"Auburn","Southern Mississippi"
"1819",2018,5,401020687,"Ball State","Kent State"
"1820",2018,5,401013130,"Boston College","Temple"
"1821",2018,5,401013369,"Buffalo","Army"
"1822",2018,5,401012757,"California","Oregon"
"1823",2018,5,401013131,"Clemson","Syracuse"
"1824",2018,5,401012752,"Colorado","UCLA"
"1825",2018,5,401019497,"Connecticut","Cincinnati"
"1826",2018,5,401013132,"Duke","Virginia Tech"
"1827",2018,5,401015006,"East Carolina","Old Dominion"
"1828",2018,5,401020688,"Eastern Michigan","Northern Illinois"
"1829",2018,5,401015002,"Florida International","Arkansas-Pine Bluff"
"1830",2018,5,401020689,"Fresno State","Toledo"
"1831",2018,5,401012295,"Georgia","Tennessee"
"1832",2018,5,401021666,"Georgia Southern","Arkansas State"
"1833",2018,5,401021668,"Georgia State","Louisiana Monroe"
"1834",2018,5,401013134,"Georgia Tech","Bowling Green"
"1835",2018,5,401013050,"Kansas","Oklahoma State"
"1836",2018,5,401013060,"Kansas State","Texas"
"1837",2018,5,401012296,"Kentucky","South Carolina"
"1838",2018,5,401013133,"Louisville","Florida State"
"1839",2018,5,401012297,"LSU","Ole Miss"
"1840",2018,5,401013466,"Miami","North Carolina"
"1841",2018,5,401020750,"Miami (OH)","Western Michigan"
"1842",2018,5,401012881,"Michigan State","Central Michigan"
"1843",2018,5,401015003,"Middle Tennessee","Florida Atlantic"
"1844",2018,5,401012298,"Mississippi State","Florida"
"1845",2018,5,401013135,"NC State","Virginia"
"1846",2018,5,401013338,"Nebraska","Purdue"
"1847",2018,5,401013451,"New Mexico","Liberty"
"1848",2018,5,401015004,"North Texas","Louisiana Tech"
"1849",2018,5,401012892,"Northwestern","Michigan"
"1850",2018,5,401012758,"Notre Dame","Stanford"
"1851",2018,5,401013361,"Ohio","UMass"
"1852",2018,5,401013030,"Oklahoma","Baylor"
"1853",2018,5,401013347,"Penn State","Ohio State"
"1854",2018,5,401012824,"Rutgers","Indiana"
"1855",2018,5,401022527,"San José State","Hawai'i"
"1856",2018,5,401019498,"SMU","Houston Baptist"
"1857",2018,5,401013041,"TCU","Iowa State"
"1858",2018,5,401012293,"Texas A&M","Arkansas"
"1859",2018,5,401013325,"Texas Tech","West Virginia"
"1860",2018,5,401021667,"Troy","Coastal Carolina"
"1861",2018,5,401019496,"Tulane","Memphis"
"1862",2018,5,401015001,"UAB","Charlotte"
"1863",2018,5,401013136,"UCF","Pittsburgh"
"1864",2018,5,401015007,"UT San Antonio","UTEP"
"1865",2018,5,401012299,"Vanderbilt","Tennessee State"
"1866",2018,5,401013137,"Wake Forest","Rice"
"1867",2018,5,401012755,"Washington","BYU"
"1868",2018,5,401012756,"Washington State","Utah"
"1869",2018,5,401015005,"Western Kentucky","Marshall"
"1870",2018,5,401022526,"Wyoming","Boise State"
"1871",2018,4,401012284,"Alabama","Texas A&M"
"1872",2018,4,401021661,"Appalachian State","Gardner-Webb"
"1873",2018,4,401021662,"Arkansas State","UNLV"
"1874",2018,4,401012285,"Auburn","Arkansas"
"1875",2018,4,401015000,"Ball State","Western Kentucky"
"1876",2018,4,401013029,"Baylor","Kansas"
"1877",2018,4,401020811,"Bowling Green","Miami (OH)"
"1878",2018,4,401016406,"BYU","McNeese"
"1879",2018,4,401020684,"Central Michigan","Maine"
"1880",2018,4,401019491,"Cincinnati","Ohio"
"1881",2018,4,401022523,"Colorado State","Illinois State"
